match_key_type,match_key,factgrid_qid,factgrid_qid_number,source_label,source_aliases_en,source_cdli_id_raw,source_oare_id,source_b_number
b_number,B001326,Q1360131,1360131,Cuneiform Tablet VS 26 33 (VAT 9233),VS 26 33 | P333901 | Cuneiform Tablet VS 26 33 (VAT 9233),P333901,83b9f944-3c43-5de7-c963-a940e422db88,B001326
b_number,B001327,Q1360132,1360132,Cuneiform Tablet VS 26 38 (VAT 9234),VS 26 38 | P333902 | Cuneiform Tablet VS 26 38 (VAT 9234),P333902,af4ee6d0-9fba-618e-5ddf-690a87d05ae1,B001327
b_number,B001328,Q1360133,1360133,Cuneiform Tablet VS 26 18 (VAT 9236),VS 26 18 | P333903 | Cuneiform Tablet VS 26 18 (VAT 9236),P333903,408f7529-f35b-c781-cef9-214f4ef70bb7,B001328
b_number,B001329,Q1360134,1360134,Cuneiform Tablet VS 26 40b (VAT 9237),VS 26 40B | P333904 | Cuneiform Tablet VS 26 40b (VAT 9237),P333904,2e404530-a96f-2920-da84-869f902449a9,B001329
b_number,B001330,Q1360135,1360135,Cuneiform Tablet VS 26 40a (VAT 9237),VS 26 40A | P333904 | Cuneiform Tablet VS 26 40a (VAT 9237),P333904,81e63aed-3487-70ca-117f-2b5000cbc202,B001330
b_number,B001331,Q1360136,1360136,Cuneiform Tablet VS 26 91b (VAT 9238),VS 26 91b | P333905 | Cuneiform Tablet VS 26 91b (VAT 9238),P333905,0890a642-8c2d-ad16-e1dc-1a8011d7c707,B001331
b_number,B001332,Q1360137,1360137,Cuneiform Tablet VS 26 91a (VAT 9238),VS 26 91a | P333905 | Cuneiform Tablet VS 26 91a (VAT 9238),P333905,e1c36aba-58a7-d19f-5865-6152cc026a10,B001332
b_number,B001333,Q1360138,1360138,Cuneiform Tablet VS 26 46 (VAT 9239),VS 26 46 | P333906 | Cuneiform Tablet VS 26 46 (VAT 9239),P333906,a75a80c7-b6f4-5db4-9057-bfc684fe3c2d,B001333
b_number,B001334,Q1360139,1360139,Cuneiform Tablet VS 26 144 (VAT 9240),VS 26 144 | P333907 | Cuneiform Tablet VS 26 144 (VAT 9240),P333907,12b684c9-17fc-5a8b-20d2-f819f0783ea7,B001334
b_number,B001335,Q1360140,1360140,Cuneiform Tablet VS 26 36 (VAT 9241),VS 26 36 | P333908 | Cuneiform Tablet VS 26 36 (VAT 9241),P333908,cfce3e29-0cf7-b6c2-0ac3-daeb38238d12,B001335
b_number,B001336,Q1360141,1360141,Cuneiform Tablet VS 26 155 (VAT 9210),VS 26 155 | P333915 | Cuneiform Tablet VS 26 155 (VAT 9210),P333915,63bea17d-2b58-6603-2c06-9f6850ed6aa1,B001336
b_number,B001337,Q1360142,1360142,Cuneiform Tablet VS 26 113 (VAT 9242),VS 26 113 | P333916 | Cuneiform Tablet VS 26 113 (VAT 9242),P333916,7d176b14-7d31-b53b-8dc2-44968d6f5d18,B001337
b_number,B001338,Q1360143,1360143,Cuneiform Tablet VS 26 84 (VAT 9243),VS 26 84 | P333917 | Cuneiform Tablet VS 26 84 (VAT 9243),P333917,78429c3b-e31f-b09c-5db3-bf8289a73e82,B001338
b_number,B001339,Q1360144,1360144,Cuneiform Tablet VS 26 67 (VAT 9244),VS 26 67 | P333918 | Cuneiform Tablet VS 26 67 (VAT 9244),P333918,33eb41ab-deca-5a7e-bfc9-1f5594312720,B001339
b_number,B001340,Q1360145,1360145,Cuneiform Tablet VS 26 133 (VAT 9245),VS 26 133 | P333919 | Cuneiform Tablet VS 26 133 (VAT 9245),P333919,7383aa92-3d21-17d4-f74c-43bb92815144,B001340
b_number,B001341,Q1360146,1360146,Cuneiform Tablet VS 26 49 (VAT 9247),VS 26 49 | P333920 | Cuneiform Tablet VS 26 49 (VAT 9247),P333920,2526d991-2fb8-08a6-c094-8f446ea6a16d,B001341
b_number,B001342,Q1360147,1360147,Cuneiform Tablet VS 26 107 (VAT 9248),VS 26 107 | P333921 | Cuneiform Tablet VS 26 107 (VAT 9248),P333921,7f017188-7751-19ff-26b5-80c7554d8e3d,B001342
b_number,B001343,Q1360148,1360148,Cuneiform Tablet VS 26 17 (VAT 9249),VS 26 17 | P333922 | Cuneiform Tablet VS 26 17 (VAT 9249),P333922,bfd3ef8a-69fd-2d25-b92f-ad646713310d,B001343
b_number,B001344,Q1360149,1360149,Cuneiform Tablet VS 26 108 (VAT 9250),VS 26 108 | P333923 | Cuneiform Tablet VS 26 108 (VAT 9250),P333923,b8f14471-4cd5-85b4-1021-3e1cd3117f10,B001344
b_number,B001345,Q1360150,1360150,Cuneiform Tablet VS 26 8 (VAT 9251),VS 26 8 | P333924 | Cuneiform Tablet VS 26 8 (VAT 9251),P333924,f351df44-835c-1ba6-5c11-a88d08406b0b,B001345
b_number,B001346,Q1360151,1360151,Cuneiform Tablet VS 26 77 (VAT 9252),VS 26 77 | P333925 | Cuneiform Tablet VS 26 77 (VAT 9252),P333925,7b0d3f98-74ea-638d-994f-2c50ca65cfae,B001346
b_number,B001347,Q1360152,1360152,Cuneiform Tablet VS 26 34 (VAT 9253),VS 26 34 | P333926 | Cuneiform Tablet VS 26 34 (VAT 9253),P333926,a6137831-9ffa-834a-ad07-cc075e9ac160,B001347
b_number,B001348,Q1360153,1360153,Cuneiform Tablet VS 26 30 (VAT 9254),VS 26 30 | P333927 | Cuneiform Tablet VS 26 30 (VAT 9254),P333927,0360bc60-29d4-9a5a-5cf5-3e671c9517b6,B001348
b_number,B001349,Q1360154,1360154,Cuneiform Tablet VS 26 6 (VAT 9255),VS 26 6 | P333928 | Cuneiform Tablet VS 26 6 (VAT 9255),P333928,e0e69f66-478a-830e-337b-3d388e676140,B001349
b_number,B001350,Q1360155,1360155,Cuneiform Tablet VS 26 149 (VAT 9256),VS 26 149 | P333929 | Cuneiform Tablet VS 26 149 (VAT 9256),P333929,4d10292a-d82a-d1a6-6639-372b13084bd6,B001350
b_number,B001351,Q1360156,1360156,Cuneiform Tablet VS 26 132 (VAT 9257),VS 26 132 | P333930 | Cuneiform Tablet VS 26 132 (VAT 9257),P333930,12a7be5a-1d03-6996-f76e-1ff1ef4067a2,B001351
b_number,B001352,Q1360157,1360157,Cuneiform Tablet VS 26 54 (VAT 9258),VS 26 54 | P333931 | Cuneiform Tablet VS 26 54 (VAT 9258),P333931,7636d7eb-8764-3e85-16df-ef6315de758c,B001352
b_number,B001353,Q1360158,1360158,Cuneiform Tablet VS 26 141 (VAT 9259),VS 26 141 | P333932 | Cuneiform Tablet VS 26 141 (VAT 9259),P333932,ac294fb0-c9ab-84e0-5a4e-9c8726ec04a7,B001353
b_number,B001354,Q1360159,1360159,Cuneiform Tablet VS 26 148 (VAT 9260),VS 26 148 | P333933 | Cuneiform Tablet VS 26 148 (VAT 9260),P333933,71da2879-2d2c-2905-83b5-47e94b77d7de,B001354
b_number,B001355,Q1360160,1360160,Cuneiform Tablet VS 26 118 (VAT 9261),VS 26 118 | P333934 | Cuneiform Tablet VS 26 118 (VAT 9261),P333934,a1946b03-c9a6-ef47-0cbb-4e053de2ded7,B001355
b_number,B001356,Q1360161,1360161,Cuneiform Tablet VS 26 16 (VAT 9262),VS 26 16 | P333935 | Cuneiform Tablet VS 26 16 (VAT 9262),P333935,74a50b22-2148-d51e-00bc-fb06fcfed5a1,B001356
b_number,B001357,Q1360162,1360162,Cuneiform Tablet VS 26 19 (VAT 9263),VS 26 19 | P333936 | Cuneiform Tablet VS 26 19 (VAT 9263),P333936,049e7360-c5c6-4eb4-b79b-62c6ba25902c,B001357
b_number,B001358,Q1360163,1360163,Cuneiform Tablet VS 26 130 (VAT 9264),VS 26 130 | P333937 | Cuneiform Tablet VS 26 130 (VAT 9264),P333937,3e177a22-4106-0620-b750-d355e8bcef0d,B001358
b_number,B001359,Q1360164,1360164,Cuneiform Tablet VS 26 78 (VAT 9265),VS 26 78 | P333938 | Cuneiform Tablet VS 26 78 (VAT 9265),P333938,e2daecbd-854c-87a6-8eb9-563cab3b412b,B001359
b_number,B001360,Q1360165,1360165,Cuneiform Tablet VS 26 48 (VAT 9266),VS 26 48 | P333939 | Cuneiform Tablet VS 26 48 (VAT 9266),P333939,b6feb106-2303-a2df-7eb9-b4e28f5da735,B001360
b_number,B001361,Q1360166,1360166,Cuneiform Tablet VS 26 98 (VAT 9267),VS 26 98 | P333940 | Cuneiform Tablet VS 26 98 (VAT 9267),P333940,1a549535-a5b7-fbbe-9f44-d47a40f0f978,B001361
b_number,B001362,Q1360167,1360167,Cuneiform Tablet VS 26 99 (VAT 9268),VS 26 99 | EL Nr. 103 | P333941 | Cuneiform Tablet VS 26 99 (VAT 9268),P333941,ecb81e62-06b0-3ba0-6d4f-9372415c786d,B001362
b_number,B001363,Q1360168,1360168,Cuneiform Tablet VS 26 147 (VAT 9269),VS 26 147 | P333942 | Cuneiform Tablet VS 26 147 (VAT 9269),P333942,010099d0-3c67-1d62-161e-5723a5114b66,B001363
b_number,B001364,Q1360169,1360169,Cuneiform Tablet VS 26 31 (VAT 9271),VS 26 31 | P333944 | Cuneiform Tablet VS 26 31 (VAT 9271),P333944,ef9bd958-ff4a-45fc-8c7b-fc7ffc826593,B001364
b_number,B001365,Q1360170,1360170,Cuneiform Tablet VS 26 137 (VAT 9272),VS 26 137 | P333945 | Cuneiform Tablet VS 26 137 (VAT 9272),P333945,f533092f-e001-6003-5e0d-93d087b5ca9d,B001365
b_number,B001366,Q1360171,1360171,Cuneiform Tablet VS 26 2 (VAT 13470),VS 26 2 | P358186 | Cuneiform Tablet VS 26 2 (VAT 13470),P358186,e91a4d6e-847f-923e-a18e-8340d949f42b,B001366
b_number,B001367,Q1360172,1360172,Cuneiform Tablet VS 26 5 (VAT 13550),VS 26 5 | P358187 | Cuneiform Tablet VS 26 5 (VAT 13550),P358187,116bf36d-69fd-d24d-c573-59b5b661d810,B001367
b_number,B001368,Q1360173,1360173,Cuneiform Tablet VS 26 7 (VAT 13461),VS 26 7 | P358188 | Cuneiform Tablet VS 26 7 (VAT 13461),P358188,831f12e4-e1d6-d392-e08a-1b612ce6973c,B001368
b_number,B001369,Q1360174,1360174,Cuneiform Tablet VS 26 9 (VAT 9290),VS 26 9 | P358189 | Cuneiform Tablet VS 26 9 (VAT 9290),P358189,5e896615-f953-2592-e028-b291b57bf32b,B001369
b_number,B001370,Q1360175,1360175,Cuneiform Tablet VS 26 10 (VAT 13542),VS 26 10 | P358190 | Cuneiform Tablet VS 26 10 (VAT 13542),P358190,5c5f2ec9-5dd3-aa81-cd93-23aee23853f5,B001370
b_number,B001371,Q1360176,1360176,Cuneiform Tablet VS 26 12 (VAT 9292),VS 26 12 | P358191 | Cuneiform Tablet VS 26 12 (VAT 9292),P358191,d764bf76-e956-4326-ff68-def94471e2e5,B001371
b_number,B001372,Q1360177,1360177,Cuneiform Tablet VS 26 14 (VAT 13475),VS 26 14 | P358192 | Cuneiform Tablet VS 26 14 (VAT 13475),P358192,676bdd7e-0994-8e0f-8786-c0446da10a5d,B001372
b_number,B001373,Q1360178,1360178,Cuneiform Tablet VS 26 15B (VAT 9235),VS 26 15B | P358193 | Cuneiform Tablet VS 26 15B (VAT 9235),P358193,f23e9770-0bda-c26e-e4b5-6aa72edcbed5,B001373
b_number,B001374,Q1360179,1360179,Cuneiform Tablet VS 26 15A (VAT 9235),VS 26 15A | P358193 | Cuneiform Tablet VS 26 15A (VAT 9235),P358193,a2386727-92cc-6b7d-45a4-e7426f68ed62,B001374
b_number,B001375,Q1360180,1360180,Cuneiform Tablet VS 26 20 (VAT 13532),VS 26 20 | P358194 | Cuneiform Tablet VS 26 20 (VAT 13532),P358194,d0693a9e-ccea-54da-a602-acb7e233aa2f,B001375
b_number,B001376,Q1360181,1360181,Cuneiform Tablet VS 26 21 (VAT 13508),VS 26 21 | P358195 | Cuneiform Tablet VS 26 21 (VAT 13508),P358195,e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,B001376
b_number,B001377,Q1360182,1360182,Cuneiform Tablet VS 26 22 (VAT 13484),VS 26 22 | P358196 | Cuneiform Tablet VS 26 22 (VAT 13484),P358196,7928b1e6-81a0-084f-0301-2d1ff3d747b0,B001377
b_number,B001378,Q1360183,1360183,Cuneiform Tablet VS 26 23 (VAT 13549),VS 26 23 | P358197 | Cuneiform Tablet VS 26 23 (VAT 13549),P358197,25857f18-92c1-fb12-2454-13051902034b,B001378
b_number,B001379,Q1360184,1360184,Cuneiform Tablet VS 26 24 (VAT 13521),VS 26 24 | P358198 | Cuneiform Tablet VS 26 24 (VAT 13521),P358198,1342cbc6-31e7-1901-7b2c-d27c91757cc8,B001379
b_number,B001380,Q1360185,1360185,Cuneiform Tablet VS 26 25 (VAT 13543),VS 26 25 | P358199 | Cuneiform Tablet VS 26 25 (VAT 13543),P358199,f7e15cfd-9389-8895-4877-d5fe5cb9ead1,B001380
b_number,B001381,Q1360186,1360186,Cuneiform Tablet VS 26 27 (VAT 13548),VS 26 27 | P358200 | Cuneiform Tablet VS 26 27 (VAT 13548),P358200,aabe6681-8a4a-ca58-2a5a-c9fc683217d2,B001381
b_number,B001382,Q1360187,1360187,Cuneiform Tablet VS 26 28 (VAT 13469),VS 26 28 | P358201 | Cuneiform Tablet VS 26 28 (VAT 13469),P358201,3b73f144-7c92-df14-5e0f-f3b0a0b898f6,B001382
b_number,B001383,Q1360188,1360188,Cuneiform Tablet VS 26 32 (VAT 13471),VS 26 32 | P358202 | Cuneiform Tablet VS 26 32 (VAT 13471),P358202,19f01b8a-1dd5-957a-7813-188ea033d2a7,B001383
b_number,B001384,Q1360189,1360189,Cuneiform Tablet VS 26 35 (VAT 9273),VS 26 35 | P358203 | Cuneiform Tablet VS 26 35 (VAT 9273),P358203,a6d6d6b8-a0fa-570b-f256-1024681e741d,B001384
b_number,B001385,Q1360190,1360190,Cuneiform Tablet VS 26 37 (VAT 13473),VS 26 37 | P358204 | Cuneiform Tablet VS 26 37 (VAT 13473),P358204,678a176f-feef-a61e-efaf-53e1a6879931,B001385
b_number,B001386,Q1360191,1360191,Cuneiform Tablet VS 26 39 (VAT 13483),VS 26 39 | P358205 | Cuneiform Tablet VS 26 39 (VAT 13483),P358205,9cfe482b-fe46-523c-a863-55c29b789424,B001386
b_number,B001387,Q1360192,1360192,Cuneiform Tablet VS 26 41 (VAT 13512),VS 26 41 | P358206 | Cuneiform Tablet VS 26 41 (VAT 13512),P358206,cb1594d3-7865-1508-ac51-e565d7988f6b,B001387
b_number,B001388,Q499896,499896,Cuneiform Tablet VS 26 42 (VAT 13478),VS 26 42 | P358207 | Cuneiform Tablet VS 26 42 (VAT 13478),P358207,a7c8d5c2-5ca5-68ed-6bac-cdbaf38dd9b8,B001388
b_number,B001389,Q1360193,1360193,Cuneiform Tablet VS 26 43 (VAT 9295),VS 26 43 | P358208 | Cuneiform Tablet VS 26 43 (VAT 9295),P358208,1dcab0ac-ab5c-90c4-9455-5474e3bc0a96,B001389
b_number,B001390,Q1360194,1360194,Cuneiform Tablet VS 26 44 (VAT 13518),VS 26 44 | P358209 | Cuneiform Tablet VS 26 44 (VAT 13518),P358209,722c177a-bcd6-671f-a60e-61cd16d60e28,B001390
b_number,B001391,Q1360195,1360195,Cuneiform Tablet VS 26 45 (VAT 13477),VS 26 45 | P358210 | Cuneiform Tablet VS 26 45 (VAT 13477),P358210,95c1f1dc-d48a-3778-cb60-308848911c0e,B001391
b_number,B001392,Q1360196,1360196,Cuneiform Tablet VS 26 50 (VAT 13536),VS 26 50 | P358211 | Cuneiform Tablet VS 26 50 (VAT 13536),P358211,dac934a0-7ef7-ea7a-1a12-9f3f903b3e53,B001392
b_number,B001393,Q1360197,1360197,Cuneiform Tablet VS 26 51 (VAT 13533),VS 26 51 | P358212 | Cuneiform Tablet VS 26 51 (VAT 13533),P358212,e50b8db6-b392-0382-d09e-5f639e174e71,B001393
b_number,B001394,Q1360198,1360198,Cuneiform Tablet VS 26 53 (VAT 13547),VS 26 53 | P358213 | Cuneiform Tablet VS 26 53 (VAT 13547),P358213,b3e54e85-f0b1-9e2b-46a4-61d73edd9985,B001394
b_number,B001395,Q1360199,1360199,Cuneiform Tablet VS 26 55 (VAT 13459),VS 26 55 | P358214 | Cuneiform Tablet VS 26 55 (VAT 13459),P358214,4e62d047-c1f1-0125-5110-48fd42c59f77,B001395
b_number,B001396,Q1360200,1360200,Cuneiform Tablet VS 26 60 (VAT 13527),VS 26 60 | P358215 | Cuneiform Tablet VS 26 60 (VAT 13527),P358215,e02c103c-3c8b-e22d-2077-0e09e8db869a,B001396
b_number,B001397,Q1360201,1360201,Cuneiform Tablet VS 26 61 (VAT 13534),VS 26 61 | P358216 | Cuneiform Tablet VS 26 61 (VAT 13534),P358216,704dea51-6b10-b139-b3c5-64ff7279c5e3,B001397
b_number,B001398,Q1360202,1360202,Cuneiform Tablet VS 26 62 (VAT 13552),VS 26 62 | P358217 | Cuneiform Tablet VS 26 62 (VAT 13552),P358217,d12ca312-131f-6fc9-bb31-b51c268d7b7b,B001398
b_number,B001399,Q1360203,1360203,Cuneiform Tablet VS 26 63 (VAT 13523),VS 26 63 | P358218 | Cuneiform Tablet VS 26 63 (VAT 13523),P358218,c3b351a5-0c87-567e-4e0e-1f32fac41d72,B001399
b_number,B001400,Q1360204,1360204,Cuneiform Tablet VS 26 65 (VAT 13458),VS 26 65 | P358219 | Cuneiform Tablet VS 26 65 (VAT 13458),P358219,a448c4e8-e8e7-df43-b793-375583361a94,B001400
b_number,B001401,Q1360205,1360205,Cuneiform Tablet VS 26 66 (VAT 13525),VS 26 66 | P358220 | Cuneiform Tablet VS 26 66 (VAT 13525),P358220,c8691d2b-90f5-4b78-daa5-1434b72363f8,B001401
b_number,B001402,Q1360206,1360206,Cuneiform Tablet VS 26 68 (VAT 13481),VS 26 68 | P358221 | Cuneiform Tablet VS 26 68 (VAT 13481),P358221,18d15355-c18f-90dd-e386-3d0891d44c4d,B001402
b_number,B001403,Q1360207,1360207,Cuneiform Tablet VS 26 69 (VAT 13507),VS 26 69 | P358222 | Cuneiform Tablet VS 26 69 (VAT 13507),P358222,51594d5c-dc17-8aef-c9d1-8d74effc1edb,B001403
b_number,B001404,Q1360208,1360208,Cuneiform Tablet VS 26 70 (VAT 13545),VS 26 70 | P358223 | Cuneiform Tablet VS 26 70 (VAT 13545),P358223,f7f127e9-366e-0e9e-f27b-d2d38e59475b,B001404
b_number,B001405,Q1360209,1360209,Cuneiform Tablet VS 26 71 (VAT 9301),VS 26 71 | P358224 | Cuneiform Tablet VS 26 71 (VAT 9301),P358224,fc3de9fb-ef9e-f45b-178b-d149f7a78a71,B001405
b_number,B001406,Q1360210,1360210,Cuneiform Tablet VS 26 72 (VAT 13242),VS 26 72 | P358225 | Cuneiform Tablet VS 26 72 (VAT 13242),P358225,854c9cd3-c175-2150-eadf-e4f2d653db99,B001406
b_number,B001407,Q1360211,1360211,Cuneiform Tablet VS 26 73 (VAT 9285),VS 26 73 | P358226 | Cuneiform Tablet VS 26 73 (VAT 9285),P358226,666546af-69cc-af94-d843-62450377f611,B001407
b_number,B001408,Q1360212,1360212,Cuneiform Tablet VS 26 75 (VAT 13516),VS 26 75 | P358227 | Cuneiform Tablet VS 26 75 (VAT 13516),P358227,52f98ff3-5c4e-c8e5-f320-3f0cccf5c0e9,B001408
b_number,B001409,Q1360213,1360213,Cuneiform Tablet VS 26 76 (VAT 13509),VS 26 76 | P358228 | Cuneiform Tablet VS 26 76 (VAT 13509),P358228,1a47963a-1a1f-0318-929f-d67f912b4cdd,B001409
b_number,B001410,Q1360214,1360214,Cuneiform Tablet VS 26 79 (VAT 13520),VS 26 79 | P358229 | Cuneiform Tablet VS 26 79 (VAT 13520),P358229,c6580261-408a-eff7-5d3c-45f1a3d9117a,B001410
b_number,B001411,Q1360215,1360215,Cuneiform Tablet VS 26 80 (VAT 9291),VS 26 80 | P358230 | Cuneiform Tablet VS 26 80 (VAT 9291),P358230,4a3355a1-5aa2-7b47-4037-de79fd954e9f,B001411
b_number,B001412,Q1360216,1360216,Cuneiform Tablet VS 26 81 (VAT 13486),VS 26 81 | P358231 | Cuneiform Tablet VS 26 81 (VAT 13486),P358231,1e365eb9-c8fa-bd8b-322c-3119d882b222,B001412
b_number,B001413,Q1360217,1360217,Cuneiform Tablet VS 26 82 (VAT 13546),VS 26 82 | P358232 | Cuneiform Tablet VS 26 82 (VAT 13546),P358232,2bb2cef3-8bfa-467f-73e7-a27a6094769a,B001413
b_number,B001414,Q1360218,1360218,Cuneiform Tablet VS 26 83 (VAT 9276),VS 26 83 | P358233 | Cuneiform Tablet VS 26 83 (VAT 9276),P358233,da5e9bc2-6cef-648a-f2b7-3e128f94fdd0,B001414
b_number,B001415,Q1360219,1360219,Cuneiform Tablet VS 26 85 (VAT 13468),VS 26 85 | P358234 | Cuneiform Tablet VS 26 85 (VAT 13468),P358234,53a72c1f-48f9-d0c9-f01a-332a7e57b248,B001415
b_number,B001416,Q1360220,1360220,Cuneiform Tablet VS 26 86 (VAT 9297),VS 26 86 | P358235 | Cuneiform Tablet VS 26 86 (VAT 9297),P358235,0f9e41b2-117b-81a0-1232-65c61a6bd5ec,B001416
b_number,B001417,Q1360221,1360221,Cuneiform Tablet VS 26 87 (VAT 9296),VS 26 87 | P358236 | Cuneiform Tablet VS 26 87 (VAT 9296),P358236,5742f5ca-eedf-919b-9544-2f507ecab110,B001417
b_number,B001418,Q1360222,1360222,Cuneiform Tablet VS 26 88 (VAT 13476),VS 26 88 | P358237 | Cuneiform Tablet VS 26 88 (VAT 13476),P358237,841909fe-77d1-b8a7-b7be-e0a1c52c698a,B001418
b_number,B001419,Q1360223,1360223,Cuneiform Tablet VS 26 89 (VAT 9294),VS 26 89 | P358238 | Cuneiform Tablet VS 26 89 (VAT 9294),P358238,47220645-5f2c-de34-8bb8-cb29cd4c3724,B001419
b_number,B001420,Q1360224,1360224,Cuneiform Tablet VS 26 90 (VAT 13464),VS 26 90 | P358239 | Cuneiform Tablet VS 26 90 (VAT 13464),P358239,34f9fe58-65c8-3875-0e87-dd69cfcab646,B001420
b_number,B001421,Q1360225,1360225,Cuneiform Tablet VS 26 92 (VAT 13524),VS 26 92 | P358241 | Cuneiform Tablet VS 26 92 (VAT 13524),P358241,edc55271-58cd-c3cf-6316-1c5b3f41a29e,B001421
b_number,B001422,Q1360226,1360226,Cuneiform Tablet VS 26 93 (VAT 9246),VS 26 93 | P358242 | Cuneiform Tablet VS 26 93 (VAT 9246),P358242,a61b73e0-8aa0-2e18-d9c0-6188792c7fbb,B001422
b_number,B001423,Q1360227,1360227,Cuneiform Tablet VS 26 94 (VAT 9278),VS 26 94 | P358243 | Cuneiform Tablet VS 26 94 (VAT 9278),P358243,f4a08131-02d9-47ed-3845-f63d73957762,B001423
b_number,B001424,Q1360228,1360228,Cuneiform Tablet VS 26 97A (VAT 9293 A),VS 26 97A | P358245 | Cuneiform Tablet VS 26 97A (VAT 9293 A),P358245,5ee66988-7ae3-fda8-a725-91ea00c2d798,B001424
b_number,B001425,Q1360229,1360229,Cuneiform Tablet VS 26 97B (VAT 9293 B),VS 26 97B | P358245 | Cuneiform Tablet VS 26 97B (VAT 9293 B),P358245,2d501011-3c78-9999-3fb4-2c5218cd1000,B001425
b_number,B001426,Q1360230,1360230,Cuneiform Tablet VS 26 100 (VAT 13241),VS 26 100 | P358246 | Cuneiform Tablet VS 26 100 (VAT 13241),P358246,8f67033f-cacb-9a5b-9a25-2de54cabe37e,B001426
b_number,B001427,Q1360231,1360231,Cuneiform Tablet VS 26 101 (VAT 13243),VS 26 101 | P358247 | Cuneiform Tablet VS 26 101 (VAT 13243),P358247,237086c0-d4bb-edbb-02f2-16f202711f48,B001427
b_number,B001428,Q1360232,1360232,Cuneiform Tablet VS 26 102 (VAT 13519),VS 26 102 | P358248 | Cuneiform Tablet VS 26 102 (VAT 13519),P358248,0488b1af-0b9b-8e2d-9d3f-9c8019afc6e6,B001428
b_number,B001429,Q1360233,1360233,Cuneiform Tablet VS 26 103 (VAT 13539),VS 26 103 | P358249 | Cuneiform Tablet VS 26 103 (VAT 13539),P358249,6cd10afe-897f-b45a-6871-33126f911a96,B001429
b_number,B001430,Q1360234,1360234,Cuneiform Tablet VS 26 104 (VAT 9274),VS 26 104 | P358250 | Cuneiform Tablet VS 26 104 (VAT 9274),P358250,1a6bb8aa-5268-4ee4-58f7-d777edc6ee27,B001430
b_number,B001431,Q1360235,1360235,Cuneiform Tablet VS 26 105 (VAT 13551),VS 26 105 | P358251 | Cuneiform Tablet VS 26 105 (VAT 13551),P358251,33f3e288-d76f-df16-5b86-0945ecbdaf0f,B001431
b_number,B001432,Q1360236,1360236,Cuneiform Tablet VS 26 106 (VAT 9280),VS 26 106 | P358252 | Cuneiform Tablet VS 26 106 (VAT 9280),P358252,ca982589-4365-3c1a-29e8-1caa1c138714,B001432
b_number,B001433,Q1360237,1360237,Cuneiform Tablet VS 26 109 (VAT 13535),VS 26 109 | P358253 | Cuneiform Tablet VS 26 109 (VAT 13535),P358253,01160577-1070-b189-48a3-3c3eb130c28b,B001433
b_number,B001434,Q1360238,1360238,Cuneiform Tablet VS 26 111 (VAT 13482),VS 26 111 | P358254 | Cuneiform Tablet VS 26 111 (VAT 13482),P358254,4975a11d-48e9-4e67-9b47-5eaf0263940a,B001434
b_number,B001435,Q1360239,1360239,Cuneiform Tablet VS 26 114 (VAT 13515),VS 26 114 | P358255 | Cuneiform Tablet VS 26 114 (VAT 13515),P358255,3a3c8345-cca2-8e16-3b1b-b17cfab34413,B001435
b_number,B001436,Q1360240,1360240,Cuneiform Tablet VS 26 116B (VAT 9227),VS 26 116B | P358257 | Cuneiform Tablet VS 26 116B (VAT 9227),P358257,9942594c-8187-df78-5d3c-38b4f2fa73b9,B001436
b_number,B001437,Q1360241,1360241,Cuneiform Tablet VS 26 116A (VAT 9227),VS 26 116A | P358257 | Cuneiform Tablet VS 26 116A (VAT 9227),P358257,c7d23e75-ddce-7462-2f4c-08258b92e7de,B001437
b_number,B001438,Q1360242,1360242,Cuneiform Tablet VS 26 119 (VAT 13513),VS 26 119 | P358258 | Cuneiform Tablet VS 26 119 (VAT 13513),P358258,35700cdc-47e2-34ae-7b28-ecb421752e37,B001438
b_number,B001439,Q1360243,1360243,Cuneiform Tablet VS 26 120 (VAT 13528),VS 26 120 | EL Nr. 227 | P358259 | Cuneiform Tablet VS 26 120 (VAT 13528),P358259,9bec1d14-f967-5eb8-5a70-0503081be5de,B001439
b_number,B001440,Q1360244,1360244,Cuneiform Tablet VS 26 121 (VAT 9300),VS 26 121 | P358260 | Cuneiform Tablet VS 26 121 (VAT 9300),P358260,4aaaaa2a-c417-b873-2731-635ae5e3481e,B001440
b_number,B001441,Q1360245,1360245,Cuneiform Tablet VS 26 122 (VAT 9275),VS 26 122 | P358261 | Cuneiform Tablet VS 26 122 (VAT 9275),P358261,24b68741-b74c-b6c8-3f5c-a139cde3ccdc,B001441
b_number,B001442,Q1360246,1360246,Cuneiform Tablet VS 26 123 (VAT 9281),VS 26 123 | P358262 | Cuneiform Tablet VS 26 123 (VAT 9281),P358262,c56fc0e9-0231-59b2-4242-3e7a25c46af9,B001442
b_number,B001443,Q1360247,1360247,Cuneiform Tablet VS 26 124 (VAT 13517),VS 26 124 | P358263 | Cuneiform Tablet VS 26 124 (VAT 13517),P358263,d1e13d10-df78-2782-13ea-1119e5617988,B001443
b_number,B001444,Q1360248,1360248,Cuneiform Tablet VS 26 125 (VAT 13505),VS 26 125 | P358264 | Cuneiform Tablet VS 26 125 (VAT 13505),P358264,66be9f2d-031e-7c33-c099-f46f4ca67b70,B001444
