repair_status,cdli_id,live_cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,live_period_property,live_period_qid,live_period_label,expected_period_label,correct_period_qid,repair_note,removed_claim_ids,new_claim_id,write_status,write_error
ready,600543,P600543,Q2163960,BM 099834,Cuneiform Tablet BM 099834,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163960$BDDCB82A-3A39-43A9-A397-DA38113E6446,Q2163960$370BA3CC-717F-4BDE-B551-2E6340283A46,written,
ready,600579,P600579,Q2158080,BM 099878,Cuneiform Tablet BM 099878,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2158080$2F4ED2C3-8E28-4241-A004-4DD47368B118,Q2158080$AA2EDF4E-FBB3-461A-995E-07CC1EC9185E,written,
ready,600646,P600646,Q2063880,BM 099958,Cuneiform Tablet BM 099958,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2063880$D08D6833-0E8D-4C04-9BCD-F19D70BC739F,Q2063880$4A4A85C8-1616-4662-BE9E-091101E60FA1,written,
ready,600650,P600650,Q2169659,BM 099963,Cuneiform Tablet BM 099963,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169659$3A501DDF-D789-4397-873F-6566EEE0E2F5,Q2169659$FE2C9552-5ED0-4983-B87F-4A8162ECFB61,written,
ready,600685,P600685,Q2164877,BM 099998,Cuneiform Tablet BM 099998,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164877$640144CD-5764-40EE-AEC7-DCD0145D0AE5,Q2164877$043141E6-BA01-4413-B2E7-9DD4875A1F68,written,
ready,600703,P600703,Q2047700,BM 100718,Cuneiform Tablet BM 100718,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2047700$47A1EAF7-509B-44FF-A68D-A1756A43F8AB,Q2047700$AE80DCCE-DA35-4222-9027-6C47C09461AA,written,
ready,600715,P600715,Q2168860,BM 100732,Cuneiform Tablet BM 100732,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168860$E11275C4-4E50-48C5-8DFA-139078EA9A80,Q2168860$67C52F75-7B45-4E64-A929-E5CF967E5158,written,
ready,600754,P600754,Q2166592,BM 100776,Cuneiform Tablet BM 100776,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166592$1AC4017C-CEA8-4DB5-9BB3-49210E30A7F2,Q2166592$6EE53618-A5B4-4E26-8ECD-BAD58835F81F,written,
ready,600778,P600778,Q2162758,BM 100802,Cuneiform Tablet BM 100802,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162758$D1FF00A2-05C2-4FFA-B526-163B3372EF40,Q2162758$82544532-799B-45C7-A1C6-64F79A8C4B0A,written,
ready,600810,P600810,Q2163540,BM 100836,Cuneiform Tablet BM 100836,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163540$8AA2B66E-5135-427F-AE3C-F955329CB27D,Q2163540$6E76CF5F-82A5-4C4A-A49D-69C6EB8865D2,written,
ready,600884,P600884,Q2166383,BM 100914,Cuneiform Tablet BM 100914,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166383$FB71328F-129C-47B3-A19A-A0B799D859C0,Q2166383$21C7B634-5F99-406A-93E7-3F6B80F920A2,written,
ready,600892,P600892,Q2170606,BM 100922,Cuneiform Tablet BM 100922,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2170606$31B81103-67E7-418A-AEEA-A3EF7A5E7B91,Q2170606$169F72AC-32FE-419F-9174-1BD204CBFDAE,written,
ready,600979,P600979,Q2168358,BM 101015,Cuneiform Tablet BM 101015,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168358$E59469CC-EE3D-4637-BBA4-C2EB0C6C0262,Q2168358$B2A040C5-B84B-466B-A765-3489D429854A,written,
ready,600996,P600996,Q2167974,BM 101032,Cuneiform Tablet BM 101032,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167974$CF9A18AF-AB6A-476E-8E7E-45F4D2FC22DD,Q2167974$771160C8-4E2C-44A7-96BC-1ADF7D1C3730,written,
ready,601041,P601041,Q2169359,BM 101079,Cuneiform Tablet BM 101079,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169359$2B774217-5FF9-47C8-AEE8-BF5C9FF3E555,Q2169359$A1E39E0A-EC71-4639-B6F1-8AB6AC12C3BE,written,
ready,601057,P601057,Q2147637,BM 101099,Cuneiform Tablet BM 101099,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2147637$B15835CF-57C1-4AFD-B331-41AD1771BA9E,Q2147637$BE4765F1-0C4E-4335-9EA8-314CA1753F46,written,
ready,601094,P601094,Q2165186,BM 101141,Cuneiform Tablet BM 101141,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165186$505F8B87-7101-496F-B273-22D4846AE264,Q2165186$5037115E-C488-4A5C-AA64-CA97477B4F41,written,
ready,601104,P601104,Q2169155,BM 101155,Cuneiform Tablet BM 101155,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169155$F8D15A12-2AFC-49DF-859A-A75E46AC7E05,Q2169155$7188424E-BA44-443B-BBC0-06CBACA00D60,written,
ready,601112,P601112,Q2047050,BM 101164,Cuneiform Tablet BM 101164,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2047050$51C60FF5-F59D-4CB1-8C00-7AE2113FADEE,Q2047050$9B1B2EE7-7822-4D6E-8C89-4823845C6962,written,
ready,601145,P601145,Q2166874,BM 101204,Cuneiform Tablet BM 101204,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166874$A920D79C-C39B-48FC-B13F-88F0FE873646,Q2166874$FC0F37A5-0294-4A50-B610-E5B1FD91D72E,written,
ready,601169,P601169,Q2162470,BM 101229,Cuneiform Tablet BM 101229,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162470$581C810D-EC43-40A3-B480-B7C6F1E676DE,Q2162470$144F552D-25BB-4D2B-94B8-5A0406B8C384,written,
ready,601217,P601217,Q2163460,BM 101282,Cuneiform Tablet BM 101282,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163460$80DFA356-463C-4E61-B8F9-62B482F00DAC,Q2163460$C4719B9C-D9F4-46F3-9D7A-15B4E3C627AB,written,
ready,601283,P601283,Q2165402,BM 101360,Cuneiform Tablet BM 101360,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165402$3F146128-5A8C-412C-926B-09CAE05AACA4,Q2165402$9C84BA89-6348-4D53-A615-C756DDD932EA,written,
ready,601295,P601295,Q2170399,BM 101374,Cuneiform Tablet BM 101374,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2170399$1661B02E-9C2C-4F3C-B9CD-6ED94179E1A7,Q2170399$75F17441-09E8-4E84-A934-5F977613B02C,written,
ready,601329,P601329,Q2165438,BM 101411,Cuneiform Tablet BM 101411,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165438$7F870970-9AAE-476D-93D2-B0A1F6E847EB,Q2165438$7789B3C6-4BB9-4326-869C-CE124FA2AA45,written,
ready,601352,P601352,Q2163677,BM 101438,Cuneiform Tablet BM 101438,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163677$06A0800E-4B08-4929-98C9-8453A3964820,Q2163677$20A8855C-E633-458E-85BC-CF00CF12646E,written,
ready,601368,P601368,Q2151862,BM 101455,Cuneiform Tablet BM 101455,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2151862$A1E3C251-87DF-45CE-AE08-68B45FFF057C,Q2151862$41E31DD7-F1FB-4E65-9554-432A48944CA7,written,
ready,601391,P601391,Q2168501,BM 101486,Cuneiform Tablet BM 101486,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168501$E1B480A9-93F2-49AE-AC02-80382BFC3315,Q2168501$1ED5E788-B1C9-4FDB-9EC0-43374F322B2B,written,
ready,601407,P601407,Q2144150,BM 101505,Cuneiform Tablet BM 101505,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2144150$D4976462-D878-478F-973A-865FC6B8931D,Q2144150$DB78D783-2E12-4932-AAD9-44F3DB46EFA4,written,
ready,601411,P601411,Q2169489,BM 101509,Cuneiform Tablet BM 101509,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169489$10A1B553-5F29-4EBE-A649-487900DC3A0A,Q2169489$0FF12CF8-E24C-4970-B2EE-354849416A6F,written,
ready,601450,P601450,Q2167248,BM 101550,Cuneiform Tablet BM 101550,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167248$F4B6AB23-7298-405B-B419-E697D87A5D2F,Q2167248$53BB5DA7-B34D-4A37-8922-62D2CDCB94B6,written,
ready,601493,P601493,Q2162586,BM 101601,Cuneiform Tablet BM 101601,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162586$163F64D0-FAFA-44D5-9348-4A842C224DA1,Q2162586$17F4B0B1-B1EA-40E6-8DFD-D26CFF92F858,written,
ready,601515,P601515,Q2167018,BM 101624,Cuneiform Tablet BM 101624,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167018$F6473DA0-D9BC-4243-952A-F53307BA47DA,Q2167018$0A14226B-391D-48D4-9262-300520D90311,written,
ready,601539,P601539,Q2162343,BM 101650,Cuneiform Tablet BM 101650,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162343$04B7E962-FA8C-413F-BB8D-0BBF2827E638,Q2162343$DC13D640-E3C0-4CB5-89A2-5F296A7FA766,written,
ready,601554,P601554,Q2169287,BM 101665,Cuneiform Tablet BM 101665,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169287$EB92CF10-CDC6-435F-A239-1686021B688F,Q2169287$4A6E1296-B7F7-4482-B32B-76F7CB51DE17,written,
ready,601581,P601581,Q2164194,BM 101696,Cuneiform Tablet BM 101696,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164194$E86788B0-2D30-4781-9133-394FF1BB5C90,Q2164194$6670946E-6CA8-4CC9-9FE2-E146993969E4,written,
ready,601647,P601647,Q2163344,BM 101775,Cuneiform Tablet BM 101775,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163344$A8884E30-7B43-496B-B201-90B1D544ADC1,Q2163344$371863BC-C87F-4D0A-8DFC-BBCABDC095E1,written,
ready,601684,P601684,Q2167984,"Kaskal 6, 184 no. 23","Cuneiform Tablet Kaskal 6, 184 no. 23",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167984$7291190C-30F8-4CDF-ABB5-80945562CB0D,Q2167984$D0885E0C-2B3B-4CFA-8423-C684572B1FBB,written,
ready,601692,P601692,Q2152277,BM 101828,Cuneiform Tablet BM 101828,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2152277$A9065F42-00D4-4D26-BB02-D578C870D9FB,Q2152277$DA6295EE-A145-4B40-9CC6-BFDD7AFF9FE2,written,
ready,601702,P601702,Q2163548,BM 101840,Cuneiform Tablet BM 101840,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163548$1E265C14-6BDB-4C85-A3C3-8641168C5AD0,Q2163548$F67807F0-BED1-4A04-8CFD-1A9C443D430D,written,
ready,601738,P601738,Q2148964,BM 101878,Cuneiform Tablet BM 101878,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2148964$FCA7DBAB-2C28-4788-9E2C-318BECCB0661,Q2148964$D2192939-3660-4BFC-8B47-FFB7DB123295,written,
ready,601779,P601779,Q2165302,BM 101923,Cuneiform Tablet BM 101923,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165302$D1C61434-83D2-4804-88B3-6AA06E205887,Q2165302$7905F2AB-D76C-434F-8EEC-AAC091525DD0,written,
ready,601780,P601780,Q2170587,BM 101924,Cuneiform Tablet BM 101924,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2170587$7FCE9ED3-8517-4DE2-B051-4E17F558FDE2,Q2170587$A9A794FA-C751-44BB-8EEE-74AA84C9D81D,written,
ready,601796,P601796,Q2166395,BM 101942,Cuneiform Tablet BM 101942,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166395$92711EC6-A9F5-4835-953D-0122866639A2,Q2166395$7D0936BC-14A2-4C85-BC64-4DDBAADDAADF,written,
ready,601807,P601807,Q2168858,"KAL 09, 02","Cuneiform Tablet KAL 09, 02",,P853,Q512156,Middle Elamite Period,Middle Assyrian Period,Q512155,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168858$FDB042AB-4948-48CF-BA4F-DF606F39F1C8,Q2168858$F56924B4-8268-481B-B667-7B883DFCA49D,written,
ready,601846,P601846,Q2166610,BM 102019,Cuneiform Tablet BM 102019,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166610$D506BE9C-5698-4F16-A5DF-288EC1261B77,Q2166610$210D99EB-0A64-4574-959B-4E57E648D638,written,
ready,601954,P601954,Q2063916,BM 110982,Cuneiform Tablet BM 110982,,P853,Q512165,Selucid Period,Hellenistic Period,Q512164,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2063916$D97477D4-A731-4E28-90E8-EB807B92E89E,Q2063916$EFFF4D65-04BD-42F9-944A-1538ED7CC783,written,
ready,602010,P602010,Q2165966,BM 114280,Cuneiform Artifact BM 114280,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165966$55D99F21-92FD-494C-BF23-3C0497DE5272,Q2165966$C2882E0B-738C-49CE-A9CE-5132E1F9BB83,written,
ready,602114,P602114,Q2154487,BM 114040,Cuneiform Tablet BM 114040,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,,,error,"ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
ready,602143,P602143,Q2170204,BM 114360,Cuneiform Tablet BM 114360,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2170204$DEB88754-DD3C-4B79-9AF7-AD06312133A5,Q2170204$DBF7E70F-F34B-42FC-AA60-7F15644469F1,written,
ready,602155,P602155,Q2165634,BM 114566*,Cuneiform Tablet BM 114566*,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165634$403EA501-5A45-4F2B-92E4-4775975986EB,Q2165634$21E9C560-216B-4137-B451-F0EF5255F92B,written,
ready,602207,P602207,Q2164531,BM 114458,Cuneiform Tablet BM 114458,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164531$191A133E-19CA-419B-8AA2-109B884B2F96,Q2164531$6712E8E4-B494-4ECB-AFAE-8E0B6A7BEE32,written,
ready,602293,P602293,Q2166490,BM 114603,Cuneiform Tablet BM 114603,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166490$161FD3CE-95D9-43C9-A9A1-587F77391C9E,Q2166490$6F5F8E9A-F8D0-4178-988F-9D7DD32593A0,written,
ready,602315,P602315,Q2162626,BM 114638,Cuneiform Tablet BM 114638,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162626$E5B9B6E0-28C4-4E43-AD64-8FC9E1A52A52,Q2162626$E8C961B9-8D3E-4B7B-85BC-2193C4B68FAB,written,
ready,602339,P602339,Q2166744,BM 114711,Cuneiform Tablet BM 114711,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166744$03989B3F-DB13-4778-98C5-2A109C83C783,Q2166744$17AE1AE9-2EDF-4FFB-9FF9-786853D0D8D4,written,
ready,602342,P602342,Q2164941,BM 114718,Cuneiform Tablet BM 114718,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164941$48DBBA52-97E5-4B0B-AF7E-2DF854205CE7,Q2164941$36879567-EDA3-49D9-8B57-7435D6215353,written,
ready,602378,P602378,Q2169014,BM 114773,Cuneiform Tablet BM 114773,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169014$C2035797-E108-4521-B9FE-F92F70EA6C9C,Q2169014$5593F9AB-ABA8-4F70-B1F8-9F62909FD1B6,written,
ready,602381,P602381,Q2063649,BM 114777,Cuneiform Tablet BM 114777,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2063649$AC481DE8-EF4A-4FCD-8C5B-BDF6FA648415,Q2063649$B49C0B96-7B88-4FC0-8410-82F128A2F735,written,
ready,602397,P602397,Q2169749,BM 114816,Cuneiform Tablet BM 114816,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169749$DA75EBE0-2310-48EC-841D-6CFF251DAC18,Q2169749$028ECC50-91EF-4A23-BB00-9913620FF2D9,written,
ready,602401,P602401,Q2164968,BM 114820,Cuneiform Tablet BM 114820,,P853,Q512158,Neo-Assyrian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164968$ED217614-A35E-4D12-AF51-7BE1621DB799,Q2164968$9A4FF671-56E0-492A-91D5-4A5A20D3B479,written,
